noun_hash,noun_name,attr_hashes,attr_names,count
0x0000017B,,0x008738D9;0x0087525F;0x00875268, GFRO; FORO;IFORO,3
0x000001F0,,0x00873960, LFRO,1
0x00000ED0,,0x008739B3,BOFRO,1
0x00000971,,0x00873C3D,DLGRO,1
0x000008A9,,0x008740FD,ECIRO,1
0x00000775,,0x0087420A,DMIRO,1
0x00000C0F,,0x0087420B,EMIRO,1
0x00001117,,0x00874219,SMIRO,1
0x00001125,,0x0087421A,TMIRO,1
0x00000DFE,,0x008742DC,YTIRO,1
0x0000009B,,0x008743EC;0x008743F1, DJRO;EDJRO,2
0x000004B2,,0x00874477,DIJRO,1
0x00000B1C,,0x008744C4;0x008744D3, LJRO;OLJRO,2
0x00000C6E,,0x008744E0,AMJRO,1
0x0000026D,,0x008744FA;0x0087450F, NJRO;UNJRO,2
0x00000756,,0x00874595,TSJRO,1
0x0000083A,,0x008745C0,IUJRO,1
0x0000056D,,0x00874974,LBLRO,1
0x00000393,,0x00874B33;0x00874B47, SLRO;TSLRO,2
0x00000043,,0x00874C26;0x00874C3E, AMRO;XAMRO,2
0x0000096C,,0x00874C79,BDMRO,1
0x00000E63,,0x00874C80,IDMRO,1
0x000001B9,,0x00874CFE;0x00874D0C, IMRO;NIMRO,2
0x000007C9,,0x00874D5E,OLMRO,1
0x00000C11,,0x00874D6F,EMMRO,1
0x00000CE6,,0x00874DB7,WOMRO,1
0x0000051D,,0x00874DF7,FRMRO,1
0x00000567,,0x00874DFC,KRMRO,1
0x00000421,,0x00874E5D;0x00874E66, VMRO;IVMRO,2
0x00000666,,0x0087508D,TONRO,1
0x0000089B,,0x00875212,DCORO,1
0x00000819,,0x00875232,IDORO,1
0x000009FB,,0x0087523B,RDORO,1
0x000007EC,,0x0087523E,UDORO,1
0x000001CE,,0x008752D4,IJORO,1
0x00000C8D,,0x00875306,ELORO,1
0x000010D1,,0x00875325,IMORO,1
0x000002F4,,0x0087536D;0x00875372, PORO;EPORO,2
0x00000542,,0x00875374,GPORO,1
0x00000927,,0x0087537F,RPORO,1
0x00000836,,0x008753C7,ISORO,1
0x0000067F,,0x00875408,TUORO,1
0x00000413,,0x008756CD;0x008756DF, UPRO;RUPRO,2
0x0000050B,,0x00875AD5,FERRO,1
0x00000D11,,0x00875E1C,HISRO,1
0x00000D13,,0x00875E6D,HLSRO,1
0x00000D0F,,0x008760DA,HHTRO,1
0x000001C7,,0x008760ED;0x00876101, ITRO;TITRO,2
0x00000ED3,,0x008760F1,DITRO,1
0x00000C0B,,0x008760F1,DITRO,1
0x00000B61,,0x008760F1,DITRO,1
0x0000101C,,0x00876151,SLTRO,1
0x000009BB,,0x008761E5,ERTRO,1
0x000010FC,,0x008761F4,TRTRO,1
0x000010FF,,0x0087620F,TSTRO,1
0x00001101,,0x0087622A,TTTRO,1
0x00000A1C,,0x00876294,RXTRO,1
0x000007CE,,0x008766FF,OLVRO,1
0x0000079D,,0x00876727,ANVRO,1
0x00000520,,0x00876798,FRVRO,1
0x00000EE8,,0x008767B2,ESVRO,1
0x000006F0,,0x008778AE,FRASO,1
0x00000F68,,0x008778F2,TTASO,1
0x00000648,,0x0087843A,SSESO,1
0x0000017C,,0x008785BC;0x0087BB1A;0x0087BC79;0x0087BC7B, GFSO;  YSO; MYSO;BMYSO,4
0x000004F4,,0x0087904D,EZISO,1
0x000000CB,,0x008793C3;0x008793DC, EKSO;YEKSO,2
0x00000E61,,0x0087968A,IDLSO,1
0x000006F8,,0x00879801,FRLSO,1
0x000000E6,,0x0087A200;0x0087A203, EPSO;CEPSO,2
0x000005B4,,0x0087A27A,NIPSO,1
0x000009B0,,0x0087A364,ERPSO,1
0x00000654,,0x0087AD0C,TATSO,1
0x0000016D,,0x0087AD7F, FTSO,1
0x00000C95,,0x0087AE26,ELTSO,1
0x0000036D,,0x0087AEC3;0x0087AEC8, RTSO;ERTSO,2
0x000005F3,,0x0087AF90,PYTSO,1
0x000004BB,,0x0087B3D7,DLVSO,1
0x00000A3B,,0x0087C416,EDATO,1
0x00000D96,,0x0087C418,GDATO,1
0x00000249,,0x0087C51F;0x0087C526, NATO;GNATO,2
0x0000029F,,0x0087C813;0x0087C825, OBTO;ROBTO,2
0x000002DC,,0x0087C823;0x0087C82E,POBTO; PBTO,2
0x0000008E,,0x0087C9CC,IDCTO,1
0x0000018A,,0x0087CA2F;0x0087CA34, HCTO;EHCTO,2
0x000010EF,,0x0087CA43,THCTO,1
0x000002AA,,0x0087CAEC;0x0087CAFA, OCTO;NOCTO,2
0x00000D2C,,0x0087CAF8,LOCTO,1
0x00001073,,0x0087CAFA,NOCTO,1
0x00000F2B,,0x0087CB16,OPCTO,1
0x000001A4,,0x0087CD23;0x0087CD36, IDTO;SIDTO,2
0x0000022A,,0x0087CD24;0x0087CD8F;0x0087CD94,AIDTO; MDTO;EMDTO,3
0x00000332,,0x0087CD35;0x0087CE16,RIDTO; RDTO,2
0x0000092D,,0x0087CE5E,RTDTO,1
0x0000022B,,0x0087D068;0x0087D078, METO;PMETO,2
0x00000F31,,0x0087D0C8,OPETO,1
0x00000031,,0x0087D1FD;0x0087D20F, AFTO;RAFTO,2
0x0000033F,,0x0087D6A1;0x0087D6A2, RGTO;ARGTO,2
0x0000018D,,0x0087E3D0;0x0087E3D5, HLTO;EHLTO,2
0x00000068,,0x0087E8E0;0x0087E8E1, BNTO;ABNTO,2
0x0000018E,,0x0087E982;0x0087E987, HNTO;EHNTO,2
0x000002B9,,0x0087EA3F, ONTO,1
0x000003E0,,0x0087EAC6;0x0087EADB, TNTO;UTNTO,2
0x000000AE,,0x0087EBEF, DOTO,1
0x00000141,,0x0087EC25;0x0087EC2B, FOTO;FFOTO,2
0x000010EC,,0x0087EC39,TFOTO,1
0x00000E3D,,0x0087ECCC,ELOTO,1
0x000002F8,,0x0087ED33, POTO,1
0x0000028C,,0x0087EEF1;0x0087EFD6,NEPTO; NPTO,2
0x000002C4,,0x0087EFF1;0x0087F004, OPTO;SOPTO,2
0x0000104E,,0x0087F090,XTPTO,1
0x000000F9,,0x0087F495;0x0087F49B, ERTO;FERTO,2
0x0000015E,,0x0087F4B0, FRTO,1
0x0000001C,,0x0087F6E7,  STO,1
0x00000309,,0x0087F897;0x0087F89C, PSTO;EPSTO,2
0x00000F3E,,0x0087F8A6,OPSTO,1
0x00000313,,0x0087FB65;0x0087FB70,POTTO; PTTO,2
0x0000031A,,0x008809AD;0x008809B2, PYTO;EPYTO,2
0x00000090,,0x008816A6, DCUO,1
0x000007FF,,0x008828CD,CNIUO,1
0x00000FB8,,0x008835E6,HCNUO,1
0x000001BD,,0x00883680;0x00883694, INUO;TINUO,2
0x00000804,,0x00883AA0,CUOUO,1
0x00000547,,0x0088414A,HCRUO,1
0x000002FF,,0x008842A1;0x008842B0, PRUO;OPRUO,2
0x0000012D,,0x008874D5;0x008874DE, FIVO;IFIVO,2
0x000002BC,,0x00888405, ONVO,1
0x00000FCE,,0x0088AB9E,LLAWO,1
0x00000375,,0x0088AC4F;0x0088AC63, SAWO;TSAWO,2
0x00000099,,0x0088C182;0x0088C196, DIWO;TDIWO,2
0x0000079B,,0x0088E997,AFWWO,1
0x00000009,,0x0088F458,   XO,1
0x00000376,,0x0088FC0B;0x0088FC13, SBXO;HSBXO,2
0x000000D6,,0x0089170B;0x00891719, ELXO;NELXO,2
0x000003B6,,0x00892F4D;0x00892F55, STXO;HSTXO,2
0x0000000B,,0x0089413B,   YO,1
0x00000377,,0x008948EE;0x008948F6, SBYO;HSBYO,2
0x000000D7,,0x008963EE;0x008963FC, ELYO;NELYO,2
0x000003B7,,0x00897C30;0x00897C38, STYO;HSTYO,2
0x0000000C,,0x00898E1E,   ZO,1
0x00000561,,0x00899388,IXAZO,1
0x00000615,,0x00899A87,RIDZO,1
0x000000D8,,0x0089B0D1;0x0089B0DF, ELZO;NELZO,2
0x00000B02,,0x008A4B67,SLLAP,1
0x00000FF7,,0x008E0927,PUXMP,1
0x00000C0E,,0x008E1EF1,ELENP,1
0x00000B01,,0x008E6321,SJBOP,1
0x000004E0,,0x009025A3,EPYTP,1
0x000004A0,,0x00902CCE,DCAUP,1
0x000001DB,,0x00902DBD;0x00902DC6, LAUP;ILAUP,2
0x0000024B,,0x00902DF3;0x00902E07, NAUP;TNAUP,2
0x00000AB3,,0x00902E2A,APAUP,1
0x00001046,,0x00902EAD,XTAUP,1
0x0000037F,,0x009039DE;0x009039F2, SEUP;TSEUP,2
0x00000DDD,,0x0090605A,XESUP,1
0x0000019C,,0x00924F39;0x0092502C;0x00925041,  DAQ; IDAQ;UIDAQ,3
0x00000091,,0x00924FA5;0x00924FAA, DDAQ;EDDAQ,2
0x0000010D,,0x00924FDB;0x00924FDC, FDAQ;AFDAQ,2
0x00000BBB,,0x0092503C,PIDAQ,1
0x00000DB8,,0x0092503F,SIDAQ,1
0x000001E3,,0x0092507D;0x00925086, LDAQ;ILDAQ,2
0x00000378,,0x0092513A;0x0092513F, SDAQ;ESDAQ,2
0x000008B1,,0x00925EC2,HLIAQ,1
0x00000EA5,,0x00925ECE,TLIAQ,1
0x00000A65,,0x00926BDC,NANAQ,1
0x000005F9,,0x00926C4B,QENAQ,1
0x000007F5,,0x00926D9A,ARNAQ,1
0x00000798,,0x00927D6C,AFTAQ,1
0x000001C6,,0x00927DBC;0x00927DCA, ITAQ;NITAQ,2
0x00000241,,0x00927E28;0x00927E29, MTAQ;AMTAQ,2
0x00000FEF,,0x00927E88,OPTAQ,1
0x00000929,,0x00927E8B,RPTAQ,1
0x000003B5,,0x00927ECA;0x00927ED6, STAQ;LSTAQ,2
0x00000B47,,0x00927EE6,ATTAQ,1
0x00000C03,,0x009286CF,ANWAQ,1
0x0000070B,,0x00928710,LPWAQ,1
0x00000D56,,0x00928716,RPWAQ,1
0x000009C3,,0x0092873F,ERWAQ,1
0x00000DED,,0x00929B78,YTCBQ,1
0x000000A3,,0x009308BE;0x009308C3, DOCQ;EDOCQ,2
0x00000139,,0x009308F4;0x009308FB, FOCQ;GFOCQ,2
0x00000410,,0x00930A89;0x00930A97, UOCQ;NUOCQ,2
0x00000111,,0x0093395D;0x0093395E, FEDQ;AFEDQ,2
0x000002E6,,0x00933A6B;0x00933A7D, PEDQ;RPEDQ,2
0x00000655,,0x00937A9F,TCAEQ,1
0x00000088,,0x00937AA6;0x00937AB5, DAEQ;ODAEQ,2
0x00001091,,0x00937B83,ELAEQ,1
0x000010A1,,0x00937B8D,OLAEQ,1
0x00000DDF,,0x00937B96,XLAEQ,1
0x00000B20,,0x00938045,HCCEQ,1
0x00000C27,,0x0093818E,MOCEQ,1
0x00000950,,0x009382F4,TADEQ,1
0x00000986,,0x009384B0,ERDEQ,1
0x00000DF4,,0x009384FA,YTDEQ,1
0x00000A17,,0x0093855F,RXDEQ,1
0x00000012,,0x00938877;0x009388FE;0x00938910;0x009389F1;0x00938A00,  FEQ; EFEQ;REFEQ; NFEQ;ONFEQ,5
0x00000028,,0x00938892;0x009388A6, AFEQ;TAFEQ,2
0x000001B2,,0x0093896A;0x00938978, IFEQ;NIFEQ,2
0x000001EA,,0x009389BB;0x009389C4, LFEQ;ILFEQ,2
0x00000B5A,,0x009389BE,CLFEQ,1
0x00001096,,0x009389C0,ELFEQ,1
0x0000086B,,0x009389E5,OMFEQ,1
0x00001141,,0x00938A81,ISFEQ,1
0x00000173,,0x00938CCA;0x00B7DDA6;0x00B7DDAF, NGEQ; GERU;IGERU,3
0x00000FC7,,0x00939A20,LELEQ,1
0x00000F0F,,0x00939A20,LELEQ,1
0x000009EA,,0x00939A8E,NILEQ,1
0x00001098,,0x00939B78,ERLEQ,1
0x00001078,,0x0093A551,OCPEQ,1
0x00000E20,,0x0093A6F7,ESPEQ,1
0x0000104D,,0x0093A725,XTPEQ,1
0x00000E74,,0x0093AA0A,IUQEQ,1
0x0000062C,,0x0093AE82,SISEQ,1
0x000002CE,,0x0093AF11;0x0093AF1D, OSEQ;LOSEQ,2
0x00000F8D,,0x0093AF99,ATSEQ,1
0x00000E46,,0x0093B534,ESUEQ,1
0x0000001D,,0x0093B607;0x0093B6FA;0x0093B70D,  VEQ; IVEQ;SIVEQ,3
0x000003CC,,0x0093B673;0x0093B674;0x00989FF4, DVEQ;ADVEQ; TDVQ,3
0x00000E6D,,0x0093B67C,IDVEQ,1
0x00000243,,0x0093B823;0x0093B82C;0x0098CCC7, TVEQ;ITVEQ; MTVQ,3
0x00000F99,,0x0093B9D7,DIWEQ,1
0x00000525,,0x0093E692,GALFQ,1
0x00000130,,0x0093E712;0x0093E713, FLFQ;AFLFQ,2
0x00000182,,0x0093E72D, GLFQ,1
0x00000B9C,,0x00941739,OCBGQ,1
0x00000679,,0x00948AD6,TSOHQ,1
0x0000039A,,0x0094D2CB;0x0094D4CC;0x0094D4D5,  NIQ; SNIQ;ISNIQ,3
0x000000DD,,0x0094D352;0x0094D364, ENIQ;RENIQ,2
0x000000FB,,0x0094E18F, ESIQ,1
0x00000070,,0x009594C0;0x009594D4, CALQ;TCALQ,2
0x00000435,,0x0095A25B;0x0095A25E, XELQ;CXELQ,2
0x00000231,,0x0095AC96;0x0095AC9F, MILQ;IMILQ,2
0x00000267,,0x0095ACB1;0x0095ACB4, NILQ;CNILQ,2
0x00000388,,0x0095AD38;0x0095AD4C, SILQ;TSILQ,2
0x000002AD,,0x0095B557;0x0095B55E, OLLQ;GOLLQ,2
0x0000007D,,0x0095BC9E;0x0095BCA9, COLQ;KCOLQ,2
0x000000FC,,0x0095C838;0x0095C844, ESLQ;LESLQ,2
0x000003F2,,0x0095C9CD;0x0095C9DC, TSLQ;OTSLQ,2
0x00000A0F,,0x0095C9DF,RTSLQ,1
0x000001EF,,0x0095F0D3;0x0095F0D8, LFMQ;ELFMQ,2
0x0000013C,,0x009609D2;0x009609DB, FOMQ;IFOMQ,2
0x00000223,,0x00962F94;0x00962F99, MANQ;EMANQ,2
0x00000CBB,,0x00963FAB,OCGNQ,1
0x000009D3,,0x009640E6,FOGNQ,1
0x00000B69,,0x00965684,EDONQ,1
0x00000504,,0x00965F2B,FERNQ,1
0x00000970,,0x00965F95,DIRNQ,1
0x00000AE8,,0x00965F9E,MIRNQ,1
0x00000716,,0x00965F9E,MIRNQ,1
0x000008F2,,0x00966703,PYTNQ,1
0x0000107F,,0x00967FE9,RRBOQ,1
0x000009A0,,0x00969B04,RELOQ,1
0x00001127,,0x0096A469,TMOOQ,1
0x00000C81,,0x0096AC79,EIROQ,1
0x00000A6A,,0x0096B15C,NATOQ,1
0x00000291,,0x0096B2AD, NTOQ,1
0x000003FB,,0x0096B40C;0x0096B628;0x0096B63B,  UOQ; TUOQ;STUOQ,3
0x0000085E,,0x0096B636,NTUOQ,1
0x0000093D,,0x0096B63A,RTUOQ,1
0x00000CC5,,0x0096BA1E,OCWOQ,1
0x00000BAA,,0x0096BA1E,OCWOQ,1
0x000004B7,,0x0096BAB5,DIWOQ,1
0x00000769,,0x0096BB03,ALWOQ,1
0x00000C65,,0x0096BB4D,UNWOQ,1
0x00001137,,0x0096BBD3,TSWOQ,1
0x00000EB3,,0x0096BBD3,TSWOQ,1
0x0000059B,,0x0096C9EE,MRAPQ,1
0x0000025C,,0x0096D4D9, NEPQ,1
0x00000860,,0x0096E7AE,OCLPQ,1
0x0000090A,,0x0096E7B1,RCLPQ,1
0x00000BF6,,0x0096E8C9,ANLPQ,1
0x00000C55,,0x0096E8DD,UNLPQ,1
0x00000F36,,0x0096E90D,OPLPQ,1
0x00000FA7,,0x0096E954,ESLPQ,1
0x00000E01,,0x0096E983,YTLPQ,1
0x00000883,,0x0096E998,SULPQ,1
0x000000F4,,0x0096F8EB;0x0096F8FE, ERPQ;SERPQ,2
0x000002CA,,0x0096F9F9;0x0096FA09, ORPQ;PORPQ,2
0x00000F80,,0x0096FE83,ADTPQ,1
0x0000044B,,0x0097009E;0x009700B2, XTPQ;TXTPQ,2
0x0000011B,,0x00976DC7, FERQ,1
0x0000016A,,0x009795A5, FSRQ,1
0x000006BF,,0x0097B32A,XOBSQ,1
0x00000595,,0x0097B82F,MIDSQ,1
0x00000480,,0x0097BBD4,AQESQ,1
0x000006EE,,0x0097BBD9,FQESQ,1
0x000005C0,,0x0097BBE1,NQESQ,1
0x00000649,,0x0097BC1C,SSESQ,1
0x000003D2,,0x0097BC24;0x0097BC2A, TESQ;FTESQ,2
0x000004AC,,0x0097BD87,DFFSQ,1
0x00000492,,0x0097BE43,CMFSQ,1
0x00000636,,0x0097BE53,SMFSQ,1
0x0000065F,,0x0097BE54,TMFSQ,1
0x00000481,,0x0097BEE3,ASFSQ,1
0x000004C7,,0x0097BEE6,DSFSQ,1
0x0000064B,,0x0097BEF5,SSFSQ,1
0x00000670,,0x0097BEF6,TSFSQ,1
0x00000681,,0x0097BF62,TWFSQ,1
0x000010DB,,0x0097BFFF,OBGSQ,1
0x0000084B,,0x0097C218,LVGSQ,1
0x00000DCF,,0x0097C6FA,TNISQ,1
0x00000738,,0x0097CE3F,RBLSQ,1
0x000008C5,,0x0097CE8A,LELSQ,1
0x00000924,,0x0097CFB9,RPLSQ,1
0x00000FF6,,0x0097D842,PPOSQ,1
0x000005E5,,0x0097D842,PPOSQ,1
0x000005A2,,0x0097D984,NAPSQ,1
0x000005B7,,0x0097DAAD,NLPSQ,1
0x0000015C,,0x0097DFAF;0x0097DFB0, FRSQ;AFRSQ,2
0x000006C5,,0x0097E50E,YBTSQ,1
0x00000C2E,,0x0097E51F,OCTSQ,1
0x00000F81,,0x0097E52C,ADTSQ,1
0x00000BFF,,0x0097E63A,ANTSQ,1
0x000005F4,,0x0097E772,PYTSQ,1
0x00000439,,0x009806EB;0x00980973;0x00980987,  ETQ; XETQ;TXETQ,3
0x0000022C,,0x0098084A;0x0098085A, METQ;PMETQ,2
0x0000031B,,0x0098418F;0x00984194, PYTQ;EPYTQ,2
0x000004F3,,0x00984AF7,EXAUQ,1
0x000009EB,,0x009867E7,OALUQ,1
0x00000966,,0x009867F0,XALUQ,1
0x000009ED,,0x00986802,OBLUQ,1
0x00000AB7,,0x00986812,DCLUQ,1
0x00000E3C,,0x00986849,EELUQ,1
0x0000086C,,0x00986851,MELUQ,1
0x000007D2,,0x00986851,MELUQ,1
0x00000B62,,0x00986851,MELUQ,1
0x000007A4,,0x00986851;0x00986920,MELUQ;DMLUQ,2
0x00000C19,,0x0098690A,ILLUQ,1
0x000009F1,,0x00986910,OLLUQ,1
0x00000BCD,,0x00986915,TLLUQ,1
0x000007E7,,0x00986915,TLLUQ,1
0x00000BCE,,0x00986930,TMLUQ,1
0x000007E8,,0x00986930,TMLUQ,1
0x00000D00,,0x009869A6,CRLUQ,1
0x00000FA8,,0x009869C3,ESLUQ,1
0x00000BD0,,0x009869D2,TSLUQ,1
0x000007E9,,0x009869D2,TSLUQ,1
0x00000D83,,0x009869DC,CTLUQ,1
0x00000B1F,,0x009869DC,CTLUQ,1
0x00000DE2,,0x009869F1,XTLUQ,1
0x00000DB7,,0x00986E3F,SGNUQ,1
0x00000629,,0x00986E3F,SGNUQ,1
0x000000FE,,0x00987C33, ESUQ,1
0x000005DA,,0x00987EE6,PCTUQ,1
0x000005EF,,0x0098811D,PXTUQ,1
0x00000408,,0x00989784;0x00989798, UAVQ;TUAVQ,2
0x000007BC,,0x00989B28,NACVQ,1
0x00000663,,0x00989C8D,TNCVQ,1
0x000005BE,,0x00989CA2,NOCVQ,1
0x00000F02,,0x00989CEE,IRCVQ,1
0x00000EBE,,0x00989CFC,WRCVQ,1
0x00000E9E,,0x00989D48,RUCVQ,1
0x00000DF7,,0x0098A5BF,YTFVQ,1
0x0000064D,,0x0098AE29,SSIVQ,1
0x00000F63,,0x0098BC16,TPNVQ,1
0x000005A1,,0x0098BC96,MUNVQ,1
0x0000020C,,0x0098BE6F;0x0098BE84, LOVQ;ULOVQ,2
0x0000028F,,0x0098CA09;0x0098CA1E, NSVQ;UNSVQ,2
0x0000055F,,0x0098D030,IRUVQ,1
0x00000CE3,,0x0098EC67,WODWQ,1
0x00000B55,,0x0098ECD9,BTDWQ,1
0x000001AF,,0x0098EE87;0x0098EE8E, IEWQ;GIEWQ,2
0x00000AA3,,0x0098F978,TDIWQ,1
0x00000004,,0x009A12E3;0x009E9430;0x009ECFFD;0x009ED219;0x009ED221,    R;   OR;  UOR; TUOR;HTUOR,5
0x00000074,,0x009A712D;0x009A7139, CFAR;LCFAR,2
0x00000E6C,,0x009A9EE1,IDVAR,1
0x00000F40,,0x009AA02B,OPVAR,1
0x00000F87,,0x009AB6CA,AOCBR,1
0x00000051,,0x009AE006;0x009AE018, ARBR;RARBR,2
0x000002FE,,0x009AE19B, PRBR,1
0x000001D9,,0x009AFDA9;0x009AFDAE, LACR;ELACR,2
0x00000CA6,,0x009AFDB2,ILACR,1
0x00000559,,0x009AFDB2,ILACR,1
0x00000A9B,,0x009AFDB9,PLACR,1
0x00000978,,0x009AFE50,ERACR,1
0x0000097E,,0x009B0129,ERBCR,1
0x00000ADC,,0x009B0583,LEDCR,1
0x00000AD3,,0x009B05EA,GIDCR,1
0x0000090F,,0x009B08CE,RIECR,1
0x00000E83,,0x009B091C,OLECR,1
0x00000DF8,,0x009B0FB0,YTGCR,1
0x000004A8,,0x009B10DF,DEHCR,1
0x0000081A,,0x009B10E4,IEHCR,1
0x000008C2,,0x009B10E7,LEHCR,1
0x000008E3,,0x009B10E8,MEHCR,1
0x0000050F,,0x009B10FC,FFHCR,1
0x00000B2C,,0x009B11A6,NLHCR,1
0x00000DFC,,0x009B1289,YTHCR,1
0x00000FFB,,0x009B13C6,REICR,1
0x00000FFE,,0x009B1432,RIICR,1
0x00000910,,0x009B1432,RIICR,1
0x00000FFF,,0x009B14EF,RPICR,1
0x00000923,,0x009B14EF,RPICR,1
0x00000B6F,,0x009B1518,ERICR,1
0x0000099A,,0x009B1518,ERICR,1
0x00000FD2,,0x009B151F,LRICR,1
0x0000112C,,0x009B1527,TRICR,1
0x00000921,,0x009B1D5F,ROLCR,1
0x000000A4,,0x009B24AF;0x009B24B4, DOCR;EDOCR,2
0x000009A9,,0x009B25F8,EPOCR,1
0x00000B71,,0x009B2649,ESOCR,1
0x000010D3,,0x009B2650,LSOCR,1
0x0000071E,,0x009B2745,NAPCR,1
0x0000111A,,0x009B274B,TAPCR,1
0x00000C76,,0x009B2C2D,AUQCR,1
0x0000107D,,0x009B2CF9,PARCR,1
0x00000FF3,,0x009B2CF9,PARCR,1
0x000004FD,,0x009B2D5B,FERCR,1
0x00000E14,,0x009B31DC,YTSCR,1
0x00000A22,,0x009B325D,SYSCR,1
0x00000885,,0x009B325D,SYSCR,1
0x00000E69,,0x009B32F5,IDTCR,1
0x000008CC,,0x009B3313,LETCR,1
0x00000754,,0x009B6225,TSIDR,1
0x0000007B,,0x009B7177, CODR,1
0x00000196,,0x009B803B;0x009B8044, HTDR;IHTDR,2
0x00000FE6,,0x009B8064,NITDR,1
0x00001053,,0x009B8197,XTTDR,1
0x00001092,,0x009B9774,ELAER,1
0x00000FA5,,0x009B9DE3,ESCER,1
0x00000DF0,,0x009B9E12,YTCER,1
0x0000061D,,0x009B9E14;0x009B9E26, UCER;RUCER,2
0x000000C5,,0x009BA7C8;0x009BA7D6, EGER;NEGER,2
0x00000381,,0x009BA942;0x009BA956, SGER;TSGER,2
0x00000399,,0x009BBD31;0x009BBD36, SNER;ESNER,2
0x000005FE,,0x009BC10F,RAPER,1
0x00000F0A,,0x009BC3FD,LBQER,1
0x00000EE4,,0x009BC5A6,ERQER,1
0x00000708,,0x009BC9CA,LCSER,1
0x00000A8B,,0x009BCB71,CSSER,1
0x000006DB,,0x009BCB71,CSSER,1
0x0000049B,,0x009BCB71,CSSER,1
0x000004C8,,0x009BCB72,DSSER,1
0x0000059E,,0x009BCB7B,MSSER,1
0x00000D44,,0x009BCB7C,NSSER,1
0x00000692,,0x009BCB83,USSER,1
0x00000F7E,,0x009BCCB3,ADTER,1
0x0000085D,,0x009BD968,NPXER,1
0x00000F89,,0x009BEA56,AOCFR,1
0x000008A4,,0x009BEA59,DOCFR,1
0x00000AE6,,0x009C0361,MILFR,1
0x00000353,,0x009C0CD2;0x009C0CD5, ROFR;CROFR,2
0x00000500,,0x009C1404,FERFR,1
0x000002D6,,0x009C7E84;0x009C7E89, PAHR;EPAHR,2
0x0000029A,,0x009C8142;0x009C8154, OBHR;ROBHR,2
0x00000F2C,,0x009C871E,OPDHR,1
0x00000A50,,0x009C8B38,LAFHR,1
0x00000DB0,,0x009C8CD3,RPFHR,1
0x000006E9,,0x009C8D17,ESFHR,1
0x00000D41,,0x009C955A,NPIHR,1
0x000006C0,,0x009C9564,XPIHR,1
0x000006CC,,0x009C9565,YPIHR,1
0x000006D1,,0x009C9566,ZPIHR,1
0x000002F3,,0x009CA4B2;0x009CA662,  OHR; POHR,2
0x0000007C,,0x009CA503;0x009CA50E, COHR;KCOHR,2
0x00000AFA,,0x009CA674,RPOHR,1
0x00000D9C,,0x009CA72A,KWOHR,1
0x00000C68,,0x009CA9A5,YSPHR,1
0x000006A8,,0x009CA9D8,VUPHR,1
0x00000149,,0x009CADDF, FRHR,1
0x00000C60,,0x009CB47E,UNTHR,1
0x00000668,,0x009CB498,TOTHR,1
0x000006AB,,0x009CBAEE,VUVHR,1
0x00000F4B,,0x009CC106;0x009CC106,PYXHR;PYXHR,2
0x00000621,,0x009CD2DC,SEDIR,1
0x00000F2D,,0x009CD401,OPDIR,1
0x00000013,,0x009CD7F4;0x009CD80F;0x009CD812,  FIR; AFIR;CAFIR,3
0x00000128,,0x009CDB6F;0x009CDB78, FGIR;IFGIR,2
0x000009E4,,0x009CDC50,INGIR,1
0x00000994,,0x009CDCB8,ERGIR,1
0x000007F0,,0x009D005A,AETIR,1
0x00000715,,0x009D0066,METIR,1
0x00000593,,0x009D0066,METIR,1
0x00000107,,0x009D116F, EZIR,1
0x00000771,,0x009D1173,DEZIR,1
0x000003B9,,0x009D518F;0x009D51A3, SUJR;TSUJR,2
0x00000454,,0x009D7184, YEKR,1
0x000007E6,,0x009D7197,SYEKR,1
0x0000082A,,0x009D7BFE,IPIKR,1
0x0000053C,,0x009DBD45,GNELR,1
0x00000D79,,0x009DC5CA,ANHLR,1
0x00000D7F,,0x009DC5CB,BNHLR,1
0x00000E65,,0x009DD8B3,IDOLR,1
0x00000976,,0x009DD9F3,EPOLR,1
0x000009AA,,0x009DDA29,EROLR,1
0x000005D7,,0x009DE0F4,PARLR,1
0x000005D9,,0x009DE10F,PBRLR,1
0x00000432,,0x009DFFCB;0x009DFFD4, XAMR;IXAMR,2
0x0000048F,,0x009E0A08,BMEMR,1
0x000002B5,,0x009E23DD, ONMR,1
0x000000AB,,0x009E258D;0x009E2592, DOMR;EDOMR,2
0x00000818,,0x009E2596,IDOMR,1
0x0000023D,,0x009E2680;0x009E2685, MOMR;EMOMR,2
0x00000224,,0x009E4B85;0x009E4B8A, MANR;EMANR,2
0x00000B7F,,0x009EB707,IFLOR,1
0x00000153,,0x009EC814, FROR,1
0x0000036F,,0x009ED1E3;0x009ED1E6, RUOR;CRUOR,2
0x00000D77,,0x009EE54B;0x009EE54C, MAPR;AMAPR,2
0x00000981,,0x009EE8B0,ERBPR,1
0x000009E1,,0x009EEFAA,ICEPR,1
0x0000026B,,0x009EFC2E;0x009EFC32, NIPR;DNIPR,2
0x00000917,,0x009EFC40,RNIPR,1
0x00000B38,,0x009F009C;0x009F00AE, BKPR;RBKPR,2
0x00000A41,,0x009F00BF,HCKPR,1
0x00000553,,0x009F00DB,IDKPR,1
0x0000003D,,0x009F035A, ALPR,1
0x00000954,,0x009F036E,TALPR,1
0x00000A42,,0x009F0398,HCLPR,1
0x0000018B,,0x009F0417, HLPR,1
