,编码,类型,英文品名,品名,压力(壁厚),制造形式,连接形式,材料牌号,材料标准,规格标准,RCC-M,质保等级 ,公称直径,外径/Φ,单位,单重,单重单位,备注,
,SPR00262,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"4""x2""",Φ114.3xΦ60.3,个,1.60 ,Kg,,
,SPR00263,REDU,CONC.REDUCER,同心大小头,3.58mmx3.18mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"4""x2""",Φ114.3xΦ60.3,个,2.50 ,Kg,,
,SPR00264,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"4""x2""",Φ114.3xΦ60.3,个,0.78 ,Kg,,
,SPR00265,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"4""x2""",Φ114.3xΦ60.3,个,0.78 ,Kg,,
,SPR00266,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,3.70 ,Kg,,
,SPR00267,REDU,CONC.REDUCER,同心大小头,3.58mmx3.18mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,,Kg,,
,SPR00268,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,0.83 ,Kg,,
,SPR00269,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,3.70 ,Kg,,
,SPR00270,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,3.70 ,Kg,,
,SPR00271,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,1.63 ,Kg,,
,SPR00272,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,1.65 ,Kg,,
,SPR00273,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,2.27 ,Kg,,
,SPR00274,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,2.27 ,Kg,,
,SPR00275,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x2-1/2""",Φ114.3xΦ73,个,2.20 ,Kg,,
,SPR00276,REDU,CONC.REDUCER,同心大小头,3.58mmx3.18mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"4""x2-1/2""",Φ114.3xΦ73,个,2.40 ,Kg,,
,SPR00277,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"4""x2-1/2""",Φ114.3xΦ73,个,0.83 ,Kg,,
,SPR00278,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"4""x2-1/2""",Φ114.3xΦ73,个,1.63 ,Kg,,
,SPR00279,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"4""x2-1/2""",Φ114.3xΦ73,个,1.65 ,Kg,,
,SPR00280,REDU,CONC.REDUCER,同心大小头,3.58mmx3.18mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"4""x2-1/2""",Φ114.3xΦ73,个,2.50 ,Kg,,
,SPR00281,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"4""x2-1/2""",Φ114.3xΦ73,个,0.83 ,Kg,,
,SPR00282,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"4""x2-1/2""",Φ114.3xΦ73,个,0.83 ,Kg,,
,SPR00283,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"4""x3""",Φ114.3xΦ88.9,个,3.70 ,Kg,,
,SPR00284,REDU,CONC.REDUCER,同心大小头,3.58mmx3.18mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,,Kg,,
,SPR00285,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,0.87 ,Kg,,
,SPR00286,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,3.70 ,Kg,,
,SPR00287,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,3.70 ,Kg,,
,SPR00288,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,1.63 ,Kg,,
,SPR00289,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,1.75 ,Kg,,
,SPR00290,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,2.27 ,Kg,,
,SPR00291,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,2.27 ,Kg,,
,SPR00292,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3""",Φ114.3xΦ88.9,个,2.30 ,Kg,,
,SPR00293,REDU,CONC.REDUCER,同心大小头,3.58mmx3.18mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"4""x3""",Φ114.3xΦ88.9,个,2.40 ,Kg,,
,SPR00294,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"4""x3""",Φ114.3xΦ88.9,个,0.87 ,Kg,,
,SPR00295,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"4""x3""",Φ114.3xΦ88.9,个,1.63 ,Kg,,
,SPR00296,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"4""x3""",Φ114.3xΦ88.9,个,1.75 ,Kg,,
,SPR00297,REDU,CONC.REDUCER,同心大小头,3.58mmx3.18mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"4""x3""",Φ114.3xΦ88.9,个,2.50 ,Kg,,
,SPR00298,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"4""x3""",Φ114.3xΦ88.9,个,0.87 ,Kg,,
,SPR00299,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"4""x3""",Φ114.3xΦ88.9,个,0.87 ,Kg,,
,SPR00300,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,3.70 ,Kg,,
,SPR00301,REDU,CONC.REDUCER,同心大小头,3.58mmx3.58mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,,Kg,,
,SPR00302,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,0.90 ,Kg,,
,SPR00303,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,3.70 ,Kg,,
,SPR00304,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,3.70 ,Kg,,
,SPR00305,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,1.63 ,Kg,,
,SPR00306,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,1.80 ,Kg,,
,SPR00307,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,2.27 ,Kg,,
,SPR00308,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,2.27 ,Kg,,
,SPR00309,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"4""x3-1/2""",Φ114.3xΦ101.6,个,2.40 ,Kg,,
,SPR00310,REDU,CONC.REDUCER,同心大小头,3.58mmx3.58mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"4""x3-1/2""",Φ114.3xΦ101.6,个,,Kg,,
,SPR00311,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"4""x3-1/2""",Φ114.3xΦ101.6,个,0.90 ,Kg,,
,SPR00312,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"4""x3-1/2""",Φ114.3xΦ101.6,个,1.63 ,Kg,,
,SPR00313,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"4""x3-1/2""",Φ114.3xΦ101.6,个,1.80 ,Kg,,
,SPR00314,REDU,CONC.REDUCER,同心大小头,3.58mmx3.58mm,SS,BW,20,CP05T3025,ASME B16.9,NA,QNCa,"4""x3-1/2""",Φ114.3xΦ101.6,个,,Kg,,
,SPR00315,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"4""x3-1/2""",Φ114.3xΦ101.6,个,0.90 ,Kg,,
,SPR00316,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"4""x3-1/2""",Φ114.3xΦ101.6,个,0.90 ,Kg,,
,SPR00317,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"5""x2""",Φ141.3xΦ60.3,个,6.80 ,Kg,,
,SPR00318,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2""",Φ141.3xΦ60.3,个,1.30 ,Kg,,
,SPR00319,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2""",Φ141.3xΦ60.3,个,6.80 ,Kg,,
,SPR00320,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x2""",Φ141.3xΦ60.3,个,6.80 ,Kg,,
,SPR00321,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x2""",Φ141.3xΦ60.3,个,2.77 ,Kg,,
,SPR00322,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2""",Φ141.3xΦ60.3,个,2.50 ,Kg,,
,SPR00323,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x2""",Φ141.3xΦ60.3,个,3.93 ,Kg,,
,SPR00324,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2""",Φ141.3xΦ60.3,个,3.30 ,Kg,,
,SPR00325,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x2""",Φ141.3xΦ60.3,个,1.30 ,Kg,,
,SPR00326,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"5""x2""",Φ141.3xΦ60.3,个,2.77 ,Kg,,
,SPR00327,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x2""",Φ141.3xΦ60.3,个,2.50 ,Kg,,
,SPR00328,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"5""x2""",Φ141.3xΦ60.3,个,1.30 ,Kg,,
,SPR00329,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"5""x2""",Φ141.3xΦ60.3,个,1.30 ,Kg,,
,SPR00330,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,6.80 ,Kg,,
,SPR00331,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,1.40 ,Kg,,
,SPR00332,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,6.80 ,Kg,,
,SPR00333,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,6.80 ,Kg,,
,SPR00334,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,2.77 ,Kg,,
,SPR00335,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,2.70 ,Kg,,
,SPR00336,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,3.93 ,Kg,,
,SPR00337,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x2-1/2""",Φ141.3xΦ73,个,3.60 ,Kg,,
,SPR00338,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x2-1/2""",Φ141.3xΦ73,个,1.40 ,Kg,,
,SPR00339,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"5""x2-1/2""",Φ141.3xΦ73,个,2.77 ,Kg,,
,SPR00340,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x2-1/2""",Φ141.3xΦ73,个,2.70 ,Kg,,
,SPR00341,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"5""x2-1/2""",Φ141.3xΦ73,个,1.40 ,Kg,,
,SPR00342,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"5""x2-1/2""",Φ141.3xΦ73,个,1.40 ,Kg,,
,SPR00343,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"5""x3""",Φ141.3xΦ88.9,个,6.80 ,Kg,,
,SPR00344,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3""",Φ141.3xΦ88.9,个,1.45 ,Kg,,
,SPR00345,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3""",Φ141.3xΦ88.9,个,6.80 ,Kg,,
,SPR00346,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x3""",Φ141.3xΦ88.9,个,6.80 ,Kg,,
,SPR00347,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x3""",Φ141.3xΦ88.9,个,2.77 ,Kg,,
,SPR00348,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3""",Φ141.3xΦ88.9,个,2.80 ,Kg,,
,SPR00349,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x3""",Φ141.3xΦ88.9,个,3.93 ,Kg,,
,SPR00350,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3""",Φ141.3xΦ88.9,个,3.90 ,Kg,,
,SPR00351,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x3""",Φ141.3xΦ88.9,个,1.45 ,Kg,,
,SPR00352,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"5""x3""",Φ141.3xΦ88.9,个,2.77 ,Kg,,
,SPR00353,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x3""",Φ141.3xΦ88.9,个,2.80 ,Kg,,
,SPR00354,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"5""x3""",Φ141.3xΦ88.9,个,1.45 ,Kg,,
,SPR00355,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"5""x3""",Φ141.3xΦ88.9,个,1.45 ,Kg,,
,SPR00356,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,,Kg,,
,SPR00357,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,1.48 ,Kg,,
,SPR00358,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,,Kg,,
,SPR00359,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,,Kg,,
,SPR00360,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,2.80 ,Kg,,
,SPR00361,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,2.90 ,Kg,,
,SPR00362,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,3.93 ,Kg,,
,SPR00363,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x3-1/2""",Φ141.3xΦ101.6,个,4.00 ,Kg,,
,SPR00364,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x3-1/2""",Φ141.3xΦ101.6,个,1.48 ,Kg,,
,SPR00365,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"5""x3-1/2""",Φ141.3xΦ101.6,个,2.80 ,Kg,,
,SPR00366,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x3-1/2""",Φ141.3xΦ101.6,个,2.90 ,Kg,,
,SPR00367,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"5""x3-1/2""",Φ141.3xΦ101.6,个,1.48 ,Kg,,
,SPR00368,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"5""x3-1/2""",Φ141.3xΦ101.6,个,1.48 ,Kg,,
,SPR00369,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"5""x4""",Φ141.3xΦ114.3,个,6.80 ,Kg,,
,SPR00370,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x4""",Φ141.3xΦ114.3,个,1.50 ,Kg,,
,SPR00371,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x4""",Φ141.3xΦ114.3,个,6.80 ,Kg,,
,SPR00372,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,P280GH,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x4""",Φ141.3xΦ114.3,个,6.80 ,Kg,,
,SPR00373,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x4""",Φ141.3xΦ114.3,个,2.77 ,Kg,,
,SPR00374,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x4""",Φ141.3xΦ114.3,个,3.00 ,Kg,,
,SPR00375,REDU,CONC.REDUCER,同心大小头,Sch80xSch80,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"5""x4""",Φ141.3xΦ114.3,个,3.93 ,Kg,,
,SPR00376,REDU,CONC.REDUCER,同心大小头,Sch80SxSch80S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 2,QA1,"5""x4""",Φ141.3xΦ114.3,个,4.10 ,Kg,,
,SPR00377,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x4""",Φ141.3xΦ114.3,个,1.50 ,Kg,,
,SPR00378,REDU,CONC.REDUCER,同心大小头,Sch40xSch40,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 3,QA2,"5""x4""",Φ141.3xΦ114.3,个,2.77 ,Kg,,
,SPR00379,REDU,CONC.REDUCER,同心大小头,Sch40SxSch40S,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 3,QA2,"5""x4""",Φ141.3xΦ114.3,个,3.00 ,Kg,,
,SPR00380,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr17Ni12Mo2,CP05T3023,ASME B16.9,NA,QNCa,"5""x4""",Φ141.3xΦ114.3,个,1.50 ,Kg,,
,SPR00381,REDU,CONC.REDUCER,同心大小头,Sch10SxSch10S,SS,BW,022Cr19Ni10,CP05T3023,ASME B16.9,NA,QNCa,"5""x4""",Φ141.3xΦ114.3,个,1.50 ,Kg,,
,SPR00382,REDU,CONC.REDUCER,同心大小头,Sch160xSch160,SS,BW,022Cr19Ni10,CP05T3017,ASME B16.9,RCC-M 1,QA1,"6""x2""",Φ168.3xΦ60.3,个,,Kg,,
,SPR00383,REDU,CONC.REDUCER,同心大小头,4.37mmx3.18mm,SS,BW,20,CP05T3019,ASME B16.9,RCC-M 2,QA1,"6""x2""",Φ168.3xΦ60.3,个,,Kg,,
