编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
SWL00161,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2016,100x8,热轧型钢,S1,QA3,M,12.276,Kg,边长x边厚
SWL00162,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2016,100x9,热轧型钢,S1,QA3,M,13.708,Kg,边长x边厚
SWL00163,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2016,100x10,热轧型钢,S1,QA3,M,15.12,Kg,边长x边厚
SWL00164,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2016,100x12,热轧型钢,S1,QA3,M,17.898,Kg,边长x边厚
SWL00165,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2016,100x14,热轧型钢,S1,QA3,M,20.611,Kg,边长x边厚
SWL00166,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2016,100x16,热轧型钢,S1,QA3,M,23.257,Kg,边长x边厚
SWL00167,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2016,110x7,热轧型钢,S1,QA3,M,11.928,Kg,边长x边厚
SWL00168,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2016,110x8,热轧型钢,S1,QA3,M,13.535,Kg,边长x边厚
SWL00169,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2016,110x10,热轧型钢,S1,QA3,M,16.69,Kg,边长x边厚
SWL00170,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2016,110x12,热轧型钢,S1,QA3,M,19.782,Kg,边长x边厚
SWL00171,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2016,110x14,热轧型钢,S1,QA3,M,22.809,Kg,边长x边厚
SWL00172,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2016,125x8,热轧型钢,S1,QA3,M,15.504,Kg,边长x边厚
SWL00173,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2016,125x10,热轧型钢,S1,QA3,M,19.133,Kg,边长x边厚
SWL00174,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2016,125x12,热轧型钢,S1,QA3,M,22.696,Kg,边长x边厚
SWL00175,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2016,125x14,热轧型钢,S1,QA3,M,26.193,Kg,边长x边厚
SWL00176,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2016,125x16,热轧型钢,S1,QA3,M,29.625,Kg,边长x边厚
SWL00177,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2016,140x10,热轧型钢,S1,QA3,M,21.488,Kg,边长x边厚
SWL00178,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2016,140x12,热轧型钢,S1,QA3,M,25.522,Kg,边长x边厚
SWL00179,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2016,140x14,热轧型钢,S1,QA3,M,29.49,Kg,边长x边厚
SWL00180,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2016,140x16,热轧型钢,S1,QA3,M,33.393,Kg,边长x边厚
SWL00181,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2016,150x8,热轧型钢,S1,QA3,M,18.644,Kg,边长x边厚
SWL00182,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2016,150x10,热轧型钢,S1,QA3,M,23.058,Kg,边长x边厚
SWL00183,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2016,150x12,热轧型钢,S1,QA3,M,27.406,Kg,边长x边厚
SWL00184,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2016,150x14,热轧型钢,S1,QA3,M,31.688,Kg,边长x边厚
SWL00185,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2016,150x15,热轧型钢,S1,QA3,M,33.804,Kg,边长x边厚
SWL00186,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2016,150x16,热轧型钢,S1,QA3,M,35.905,Kg,边长x边厚
SWL00187,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2016,160x10,热轧型钢,S1,QA3,M,24.729,Kg,边长x边厚
SWL00188,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2016,160x12,热轧型钢,S1,QA3,M,29.391,Kg,边长x边厚
SWL00189,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2016,160x14,热轧型钢,S1,QA3,M,33.987,Kg,边长x边厚
SWL00190,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2016,160x16,热轧型钢,S1,QA3,M,38.518,Kg,边长x边厚
SWL00191,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2016,180x12,热轧型钢,S1,QA3,M,33.159,Kg,边长x边厚
SWL00192,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2016,180x14,热轧型钢,S1,QA3,M,38.383,Kg,边长x边厚
SWL00193,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2016,180x16,热轧型钢,S1,QA3,M,43.542,Kg,边长x边厚
SWL00194,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2016,180x18,热轧型钢,S1,QA3,M,48.634,Kg,边长x边厚
SWL00195,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2016,200x14,热轧型钢,S1,QA3,M,42.894,Kg,边长x边厚
SWL00196,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2016,200x16,热轧型钢,S1,QA3,M,48.68,Kg,边长x边厚
SWL00197,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2016,200x18,热轧型钢,S1,QA3,M,54.401,Kg,边长x边厚
SWL00198,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2016,200x20,热轧型钢,S1,QA3,M,60.056,Kg,边长x边厚
SWL00199,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2016,200x24,热轧型钢,S1,QA3,M,71.168,Kg,边长x边厚
SWL00200,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2016,220x16,热轧型钢,S1,QA3,M,53.901,Kg,边长x边厚
SWL00201,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2016,220x18,热轧型钢,S1,QA3,M,60.25,Kg,边长x边厚
SWL00202,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2016,220x20,热轧型钢,S1,QA3,M,66.533,Kg,边长x边厚
SWL00203,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2016,220x22,热轧型钢,S1,QA3,M,72.751,Kg,边长x边厚
SWL00204,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2016,220x24,热轧型钢,S1,QA3,M,78.902,Kg,边长x边厚
SWL00205,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2016,220x26,热轧型钢,S1,QA3,M,84.987,Kg,边长x边厚
SWL00206,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x18,热轧型钢,S1,QA3,M,68.956,Kg,边长x边厚
SWL00207,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x20,热轧型钢,S1,QA3,M,76.18,Kg,边长x边厚
SWL00208,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x24,热轧型钢,S1,QA3,M,90.433,Kg,边长x边厚
SWL00209,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x26,热轧型钢,S1,QA3,M,97.461,Kg,边长x边厚
SWL00210,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x28,热轧型钢,S1,QA3,M,104.422,Kg,边长x边厚
SWL00211,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x30,热轧型钢,S1,QA3,M,111.318,Kg,边长x边厚
SWL00212,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x32,热轧型钢,S1,QA3,M,118.149,Kg,边长x边厚
SWL00213,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2016,250x35,热轧型钢,S1,QA3,M,128.271,Kg,边长x边厚
SWL00214,不等边角钢,L2.5/1.6,Q235C,GB/T 700-2006,GB/T 706-2016,25x16x3,热轧型钢,S1,QA3,M,0.912,Kg,长边x短边x边厚
SWL00215,不等边角钢,L2.5/1.6,Q235C,GB/T 700-2006,GB/T 706-2016,25x16x4,热轧型钢,S1,QA3,M,1.176,Kg,长边x短边x边厚
SWL00216,不等边角钢,L3.2/2,Q235C,GB/T 700-2006,GB/T 706-2016,32x20x3,热轧型钢,S1,QA3,M,1.171,Kg,长边x短边x边厚
SWL00217,不等边角钢,L3.2/2,Q235C,GB/T 700-2006,GB/T 706-2016,32x20x4,热轧型钢,S1,QA3,M,1.522,Kg,长边x短边x边厚
SWL00218,不等边角钢,L4/2.5,Q235C,GB/T 700-2006,GB/T 706-2016,40x25x3,热轧型钢,S1,QA3,M,1.484,Kg,长边x短边x边厚
SWL00219,不等边角钢,L4/2.5,Q235C,GB/T 700-2006,GB/T 706-2016,40x25x4,热轧型钢,S1,QA3,M,1.936,Kg,长边x短边x边厚
SWL00220,不等边角钢,L4.5/2.8,Q235C,GB/T 700-2006,GB/T 706-2016,45x28x3,热轧型钢,S1,QA3,M,1.687,Kg,长边x短边x边厚
SWL00221,不等边角钢,L4.5/2.8,Q235C,GB/T 700-2006,GB/T 706-2016,45x28x4,热轧型钢,S1,QA3,M,2.203,Kg,长边x短边x边厚
SWL00222,不等边角钢,L5/3.2,Q235C,GB/T 700-2006,GB/T 706-2016,50x32x3,热轧型钢,S1,QA3,M,1.908,Kg,长边x短边x边厚
SWL00223,不等边角钢,L5/3.2,Q235C,GB/T 700-2006,GB/T 706-2016,50x32x4,热轧型钢,S1,QA3,M,2.494,Kg,长边x短边x边厚
SWL00224,不等边角钢,L5.6/3.6,Q235C,GB/T 700-2006,GB/T 706-2016,56x36x3,热轧型钢,S1,QA3,M,2.153,Kg,长边x短边x边厚
SWL00225,不等边角钢,L5.6/3.6,Q235C,GB/T 700-2006,GB/T 706-2016,56x36x4,热轧型钢,S1,QA3,M,2.818,Kg,长边x短边x边厚
SWL00226,不等边角钢,L5.6/3.6,Q235C,GB/T 700-2006,GB/T 706-2016,56x36x5,热轧型钢,S1,QA3,M,3.466,Kg,长边x短边x边厚
SWL00227,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2016,63x40x4,热轧型钢,S1,QA3,M,3.185,Kg,长边x短边x边厚
SWL00228,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2016,63x40x5,热轧型钢,S1,QA3,M,3.92,Kg,长边x短边x边厚
SWL00229,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2016,63x40x6,热轧型钢,S1,QA3,M,4.638,Kg,长边x短边x边厚
SWL00230,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2016,63x40x7,热轧型钢,S1,QA3,M,5.339,Kg,长边x短边x边厚
SWL00231,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2016,70x45x4,热轧型钢,S1,QA3,M,3.57,Kg,长边x短边x边厚
SWL00232,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2016,70x45x5,热轧型钢,S1,QA3,M,4.403,Kg,长边x短边x边厚
SWL00233,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2016,70x45x6,热轧型钢,S1,QA3,M,5.218,Kg,长边x短边x边厚
SWL00234,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2016,70x45x7,热轧型钢,S1,QA3,M,6.011,Kg,长边x短边x边厚
SWL00235,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2016,75x50x5,热轧型钢,S1,QA3,M,4.808,Kg,长边x短边x边厚
SWL00236,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2016,75x50x6,热轧型钢,S1,QA3,M,5.699,Kg,长边x短边x边厚
SWL00237,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2016,75x50x8,热轧型钢,S1,QA3,M,7.431,Kg,长边x短边x边厚
SWL00238,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2016,75x50x10,热轧型钢,S1,QA3,M,9.098,Kg,长边x短边x边厚
SWL00239,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2016,80x50x5,热轧型钢,S1,QA3,M,5.005,Kg,长边x短边x边厚
SWL00240,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2016,80x50x6,热轧型钢,S1,QA3,M,5.935,Kg,长边x短边x边厚
SWL00241,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2016,80x50x7,热轧型钢,S1,QA3,M,6.848,Kg,长边x短边x边厚
SWL00242,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2016,80x50x8,热轧型钢,S1,QA3,M,7.745,Kg,长边x短边x边厚
SWL00243,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2016,90x56x5,热轧型钢,S1,QA3,M,5.661,Kg,长边x短边x边厚
SWL00244,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2016,90x56x6,热轧型钢,S1,QA3,M,6.717,Kg,长边x短边x边厚
SWL00245,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2016,90x56x7,热轧型钢,S1,QA3,M,7.756,Kg,长边x短边x边厚
SWL00246,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2016,90x56x8,热轧型钢,S1,QA3,M,8.779,Kg,长边x短边x边厚
SWL00247,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2016,100x63x6,热轧型钢,S1,QA3,M,7.55,Kg,长边x短边x边厚
SWL00248,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2016,100x63x7,热轧型钢,S1,QA3,M,8.722,Kg,长边x短边x边厚
SWL00249,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2016,100x63x8,热轧型钢,S1,QA3,M,9.878,Kg,长边x短边x边厚
SWL00250,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2016,100x63x10,热轧型钢,S1,QA3,M,12.142,Kg,长边x短边x边厚
SWL00251,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2016,100x80x6,热轧型钢,S1,QA3,M,8.35,Kg,长边x短边x边厚
SWL00252,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2016,100x80x7,热轧型钢,S1,QA3,M,9.656,Kg,长边x短边x边厚
SWL00253,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2016,100x80x8,热轧型钢,S1,QA3,M,10.946,Kg,长边x短边x边厚
SWL00254,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2016,100x80x10,热轧型钢,S1,QA3,M,13.476,Kg,长边x短边x边厚
SWL00255,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2016,110x70x6,热轧型钢,S1,QA3,M,8.35,Kg,长边x短边x边厚
SWL00256,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2016,110x70x7,热轧型钢,S1,QA3,M,9.656,Kg,长边x短边x边厚
SWL00257,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2016,110x70x8,热轧型钢,S1,QA3,M,10.946,Kg,长边x短边x边厚
SWL00258,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2016,110x70x10,热轧型钢,S1,QA3,M,13.476,Kg,长边x短边x边厚
SWL00259,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2016,125x80x7,热轧型钢,S1,QA3,M,11.066,Kg,长边x短边x边厚
SWL00260,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2016,125x80x8,热轧型钢,S1,QA3,M,12.551,Kg,长边x短边x边厚
SWL00261,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2016,125x80x10,热轧型钢,S1,QA3,M,15.474,Kg,长边x短边x边厚
SWL00262,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2016,125x80x12,热轧型钢,S1,QA3,M,18.33,Kg,长边x短边x边厚
SWL00263,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2016,140x90x8,热轧型钢,S1,QA3,M,14.16,Kg,长边x短边x边厚
SWL00264,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2016,140x90x10,热轧型钢,S1,QA3,M,17.475,Kg,长边x短边x边厚
SWL00265,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2016,140x90x12,热轧型钢,S1,QA3,M,20.724,Kg,长边x短边x边厚
SWL00266,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2016,140x90x14,热轧型钢,S1,QA3,M,23.908,Kg,长边x短边x边厚
SWL00267,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2016,150x90x8,热轧型钢,S1,QA3,M,14.788,Kg,长边x短边x边厚
SWL00268,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2016,150x90x10,热轧型钢,S1,QA3,M,18.26,Kg,长边x短边x边厚
SWL00269,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2016,150x90x12,热轧型钢,S1,QA3,M,21.666,Kg,长边x短边x边厚
SWL00270,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2016,150x90x14,热轧型钢,S1,QA3,M,25.007,Kg,长边x短边x边厚
SWL00271,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2016,150x90x15,热轧型钢,S1,QA3,M,26.652,Kg,长边x短边x边厚
SWL00272,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2016,150x90x16,热轧型钢,S1,QA3,M,28.281,Kg,长边x短边x边厚
SWL00273,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2016,160x100x10,热轧型钢,S1,QA3,M,19.872,Kg,长边x短边x边厚
SWL00274,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2016,160x100x12,热轧型钢,S1,QA3,M,23.592,Kg,长边x短边x边厚
SWL00275,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2016,160x100x14,热轧型钢,S1,QA3,M,27.247,Kg,长边x短边x边厚
SWL00276,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2016,160x100x16,热轧型钢,S1,QA3,M,30.835,Kg,长边x短边x边厚
SWL00277,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2016,180x110x10,热轧型钢,S1,QA3,M,22.273,Kg,长边x短边x边厚
SWL00278,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2016,180x110x12,热轧型钢,S1,QA3,M,26.44,Kg,长边x短边x边厚
SWL00279,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2016,180x110x14,热轧型钢,S1,QA3,M,30.589,Kg,长边x短边x边厚
SWL00280,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2016,180x110x16,热轧型钢,S1,QA3,M,34.649,Kg,长边x短边x边厚
SWL00281,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2016,200x125x12,热轧型钢,S1,QA3,M,29.761,Kg,长边x短边x边厚
SWL00282,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2016,200x125x14,热轧型钢,S1,QA3,M,34.436,Kg,长边x短边x边厚
SWL00283,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2016,200x125x16,热轧型钢,S1,QA3,M,39.045,Kg,长边x短边x边厚
SWL00284,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2016,200x125x18,热轧型钢,S1,QA3,M,43.588,Kg,长边x短边x边厚
SWL00296,等边角钢,L2,Q235B,GB/T 700-2006,GB/T 706-2016,20x3,热轧型钢,S1,QA3,M,0.889,Kg,边长x边厚
SWL00297,等边角钢,L2,Q235B,GB/T 700-2006,GB/T 706-2016,20x4,热轧型钢,S1,QA3,M,1.145,Kg,边长x边厚
SWL00298,等边角钢,L2.5,Q235B,GB/T 700-2006,GB/T 706-2016,25x3,热轧型钢,S1,QA3,M,1.124,Kg,边长x边厚
SWL00299,等边角钢,L2.5,Q235B,GB/T 700-2006,GB/T 706-2016,25x4,热轧型钢,S1,QA3,M,1.459,Kg,边长x边厚
SWL00300,等边角钢,L3.0,Q235B,GB/T 700-2006,GB/T 706-2016,30x3,热轧型钢,S1,QA3,M,1.373,Kg,边长x边厚
SWL00301,等边角钢,L3.0,Q235B,GB/T 700-2006,GB/T 706-2016,30x4,热轧型钢,S1,QA3,M,1.786,Kg,边长x边厚
SWL00302,等边角钢,L3.6,Q235B,GB/T 700-2006,GB/T 706-2016,36x3,热轧型钢,S1,QA3,M,1.656,Kg,边长x边厚
SWL00303,等边角钢,L3.6,Q235B,GB/T 700-2006,GB/T 706-2016,36x4,热轧型钢,S1,QA3,M,2.163,Kg,边长x边厚
SWL00304,等边角钢,L3.6,Q235B,GB/T 700-2006,GB/T 706-2016,36x5,热轧型钢,S1,QA3,M,2.654,Kg,边长x边厚
SWL00305,等边角钢,L4,Q235B,GB/T 700-2006,GB/T 706-2016,40x3,热轧型钢,S1,QA3,M,1.852,Kg,边长x边厚
SWL00306,等边角钢,L4,Q235B,GB/T 700-2006,GB/T 706-2016,40x4,热轧型钢,S1,QA3,M,2.422,Kg,边长x边厚
SWL00307,等边角钢,L4,Q235B,GB/T 700-2006,GB/T 706-2016,40x5,热轧型钢,S1,QA3,M,2.976,Kg,边长x边厚
SWL00308,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2016,45x3,热轧型钢,S1,QA3,M,2.088,Kg,边长x边厚
SWL00309,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2016,45x4,热轧型钢,S1,QA3,M,2.736,Kg,边长x边厚
SWL00310,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2016,45x5,热轧型钢,S1,QA3,M,3.369,Kg,边长x边厚
SWL00311,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2016,45x6,热轧型钢,S1,QA3,M,3.985,Kg,边长x边厚
SWL00312,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2016,50x3,热轧型钢,S1,QA3,M,2.332,Kg,边长x边厚
SWL00313,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2016,50x4,热轧型钢,S1,QA3,M,3.059,Kg,边长x边厚
SWL00314,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2016,50x5,热轧型钢,S1,QA3,M,3.77,Kg,边长x边厚
SWL00315,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2016,50x6,热轧型钢,S1,QA3,M,4.465,Kg,边长x边厚
SWL00316,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2016,56x3,热轧型钢,S1,QA3,M,2.624,Kg,边长x边厚
SWL00317,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2016,56x4,热轧型钢,S1,QA3,M,3.446,Kg,边长x边厚
SWL00318,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2016,56x5,热轧型钢,S1,QA3,M,4.251,Kg,边长x边厚
SWL00319,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2016,56x6,热轧型钢,S1,QA3,M,5.04,Kg,边长x边厚
SWL00320,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2016,56x7,热轧型钢,S1,QA3,M,5.812,Kg,边长x边厚
SWL00321,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2016,56x8,热轧型钢,S1,QA3,M,6.568,Kg,边长x边厚
SWL00322,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2016,60x5,热轧型钢,S1,QA3,M,4.576,Kg,边长x边厚
SWL00323,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2016,60x6,热轧型钢,S1,QA3,M,5.427,Kg,边长x边厚
SWL00324,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2016,60x7,热轧型钢,S1,QA3,M,6.262,Kg,边长x边厚
SWL00325,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2016,60x8,热轧型钢,S1,QA3,M,7.081,Kg,边长x边厚
SWL00326,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2016,63x4,热轧型钢,S1,QA3,M,3.907,Kg,边长x边厚
SWL00327,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2016,63x5,热轧型钢,S1,QA3,M,4.822,Kg,边长x边厚
SWL00328,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2016,63x6,热轧型钢,S1,QA3,M,5.721,Kg,边长x边厚
SWL00329,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2016,63x7,热轧型钢,S1,QA3,M,6.603,Kg,边长x边厚
SWL00330,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2016,63x8,热轧型钢,S1,QA3,M,7.469,Kg,边长x边厚
SWL00331,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2016,63x10,热轧型钢,S1,QA3,M,9.151,Kg,边长x边厚
SWL00332,等边角钢,L7,Q235B,GB/T 700-2006,GB/T 706-2016,70x4,热轧型钢,S1,QA3,M,4.372,Kg,边长x边厚
SWL00333,等边角钢,L7,Q235B,GB/T 700-2006,GB/T 706-2016,70x5,热轧型钢,S1,QA3,M,5.397,Kg,边长x边厚
SWL00334,等边角钢,L7,Q235B,GB/T 700-2006,GB/T 706-2016,70x6,热轧型钢,S1,QA3,M,6.406,Kg,边长x边厚
SWL00335,等边角钢,L7,Q235B,GB/T 700-2006,GB/T 706-2016,70x7,热轧型钢,S1,QA3,M,7.398,Kg,边长x边厚
SWL00336,等边角钢,L7,Q235B,GB/T 700-2006,GB/T 706-2016,70x8,热轧型钢,S1,QA3,M,8.373,Kg,边长x边厚
SWL00337,等边角钢,L7.5,Q235B,GB/T 700-2006,GB/T 706-2016,75x5,热轧型钢,S1,QA3,M,5.818,Kg,边长x边厚
SWL00338,等边角钢,L7.5,Q235B,GB/T 700-2006,GB/T 706-2016,75x6,热轧型钢,S1,QA3,M,6.905,Kg,边长x边厚
SWL00339,等边角钢,L7.5,Q235B,GB/T 700-2006,GB/T 706-2016,75x7,热轧型钢,S1,QA3,M,7.976,Kg,边长x边厚
SWL00340,等边角钢,L7.5,Q235B,GB/T 700-2006,GB/T 706-2016,75x8,热轧型钢,S1,QA3,M,9.03,Kg,边长x边厚
SWL00341,等边角钢,L7.5,Q235B,GB/T 700-2006,GB/T 706-2016,75x9,热轧型钢,S1,QA3,M,10.068,Kg,边长x边厚
SWL00342,等边角钢,L7.5,Q235B,GB/T 700-2006,GB/T 706-2016,75x10,热轧型钢,S1,QA3,M,11.089,Kg,边长x边厚
SWL00343,等边角钢,L8,Q235B,GB/T 700-2006,GB/T 706-2016,80x5,热轧型钢,S1,QA3,M,6.211,Kg,边长x边厚
SWL00344,等边角钢,L8,Q235B,GB/T 700-2006,GB/T 706-2016,80x6,热轧型钢,S1,QA3,M,7.376,Kg,边长x边厚
SWL00345,等边角钢,L8,Q235B,GB/T 700-2006,GB/T 706-2016,80x7,热轧型钢,S1,QA3,M,8.525,Kg,边长x边厚
SWL00346,等边角钢,L8,Q235B,GB/T 700-2006,GB/T 706-2016,80x8,热轧型钢,S1,QA3,M,9.658,Kg,边长x边厚
SWL00347,等边角钢,L8,Q235B,GB/T 700-2006,GB/T 706-2016,80x9,热轧型钢,S1,QA3,M,10.774,Kg,边长x边厚
