编号,品名,型号,材料牌号,材料标准,规格标准,尺寸,制造形式,RCC-M,质保等级,单位,单重,单重单位,备注
CWL00160,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2008,100x7,热轧型钢,S1,QA3,M,10.83,Kg,边长x边厚
CWL00161,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2008,100x8,热轧型钢,S1,QA3,M,12.276,Kg,边长x边厚
CWL00162,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2008,100x9,热轧型钢,S1,QA3,M,13.708,Kg,边长x边厚
CWL00163,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2008,100x10,热轧型钢,S1,QA3,M,15.12,Kg,边长x边厚
CWL00164,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2008,100x12,热轧型钢,S1,QA3,M,17.898,Kg,边长x边厚
CWL00165,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2008,100x14,热轧型钢,S1,QA3,M,20.611,Kg,边长x边厚
CWL00166,等边角钢,L10,Q235C,GB/T 700-2006,GB/T 706-2008,100x16,热轧型钢,S1,QA3,M,23.257,Kg,边长x边厚
CWL00167,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2008,110x7,热轧型钢,S1,QA3,M,11.928,Kg,边长x边厚
CWL00168,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2008,110x8,热轧型钢,S1,QA3,M,13.535,Kg,边长x边厚
CWL00169,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2008,110x10,热轧型钢,S1,QA3,M,16.69,Kg,边长x边厚
CWL00170,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2008,110x12,热轧型钢,S1,QA3,M,19.782,Kg,边长x边厚
CWL00171,等边角钢,L11,Q235C,GB/T 700-2006,GB/T 706-2008,110x14,热轧型钢,S1,QA3,M,22.809,Kg,边长x边厚
CWL00172,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2008,125x8,热轧型钢,S1,QA3,M,15.504,Kg,边长x边厚
CWL00173,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2008,125x10,热轧型钢,S1,QA3,M,19.133,Kg,边长x边厚
CWL00174,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2008,125x12,热轧型钢,S1,QA3,M,22.696,Kg,边长x边厚
CWL00175,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2008,125x14,热轧型钢,S1,QA3,M,26.193,Kg,边长x边厚
CWL00176,等边角钢,L12.5,Q235C,GB/T 700-2006,GB/T 706-2008,125x16,热轧型钢,S1,QA3,M,29.625,Kg,边长x边厚
CWL00177,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2008,140x10,热轧型钢,S1,QA3,M,21.488,Kg,边长x边厚
CWL00178,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2008,140x12,热轧型钢,S1,QA3,M,25.522,Kg,边长x边厚
CWL00179,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2008,140x14,热轧型钢,S1,QA3,M,29.49,Kg,边长x边厚
CWL00180,等边角钢,L14,Q235C,GB/T 700-2006,GB/T 706-2008,140x16,热轧型钢,S1,QA3,M,33.393,Kg,边长x边厚
CWL00181,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2008,150x8,热轧型钢,S1,QA3,M,18.644,Kg,边长x边厚
CWL00182,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2008,150x10,热轧型钢,S1,QA3,M,23.058,Kg,边长x边厚
CWL00183,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2008,150x12,热轧型钢,S1,QA3,M,27.406,Kg,边长x边厚
CWL00184,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2008,150x14,热轧型钢,S1,QA3,M,31.688,Kg,边长x边厚
CWL00185,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2008,150x15,热轧型钢,S1,QA3,M,33.804,Kg,边长x边厚
CWL00186,等边角钢,L15,Q235C,GB/T 700-2006,GB/T 706-2008,150x16,热轧型钢,S1,QA3,M,35.905,Kg,边长x边厚
CWL00187,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2008,160x10,热轧型钢,S1,QA3,M,24.729,Kg,边长x边厚
CWL00188,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2008,160x12,热轧型钢,S1,QA3,M,29.391,Kg,边长x边厚
CWL00189,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2008,160x14,热轧型钢,S1,QA3,M,33.987,Kg,边长x边厚
CWL00190,等边角钢,L16,Q235C,GB/T 700-2006,GB/T 706-2008,160x16,热轧型钢,S1,QA3,M,38.518,Kg,边长x边厚
CWL00191,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2008,180x12,热轧型钢,S1,QA3,M,33.159,Kg,边长x边厚
CWL00192,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2008,180x14,热轧型钢,S1,QA3,M,38.383,Kg,边长x边厚
CWL00193,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2008,180x16,热轧型钢,S1,QA3,M,43.542,Kg,边长x边厚
CWL00194,等边角钢,L18,Q235C,GB/T 700-2006,GB/T 706-2008,180x18,热轧型钢,S1,QA3,M,48.634,Kg,边长x边厚
CWL00195,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2008,200x14,热轧型钢,S1,QA3,M,42.894,Kg,边长x边厚
CWL00196,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2008,200x16,热轧型钢,S1,QA3,M,48.68,Kg,边长x边厚
CWL00197,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2008,200x18,热轧型钢,S1,QA3,M,54.401,Kg,边长x边厚
CWL00198,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2008,200x20,热轧型钢,S1,QA3,M,60.056,Kg,边长x边厚
CWL00199,等边角钢,L20,Q235C,GB/T 700-2006,GB/T 706-2008,200x24,热轧型钢,S1,QA3,M,71.168,Kg,边长x边厚
CWL00200,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2008,220x16,热轧型钢,S1,QA3,M,53.901,Kg,边长x边厚
CWL00201,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2008,220x18,热轧型钢,S1,QA3,M,60.25,Kg,边长x边厚
CWL00202,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2008,220x20,热轧型钢,S1,QA3,M,66.533,Kg,边长x边厚
CWL00203,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2008,220x22,热轧型钢,S1,QA3,M,72.751,Kg,边长x边厚
CWL00204,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2008,220x24,热轧型钢,S1,QA3,M,78.902,Kg,边长x边厚
CWL00205,等边角钢,L22,Q235C,GB/T 700-2006,GB/T 706-2008,220x26,热轧型钢,S1,QA3,M,84.987,Kg,边长x边厚
CWL00206,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x18,热轧型钢,S1,QA3,M,68.956,Kg,边长x边厚
CWL00207,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x20,热轧型钢,S1,QA3,M,76.18,Kg,边长x边厚
CWL00208,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x24,热轧型钢,S1,QA3,M,90.433,Kg,边长x边厚
CWL00209,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x26,热轧型钢,S1,QA3,M,97.461,Kg,边长x边厚
CWL00210,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x28,热轧型钢,S1,QA3,M,104.422,Kg,边长x边厚
CWL00211,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x30,热轧型钢,S1,QA3,M,111.318,Kg,边长x边厚
CWL00212,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x32,热轧型钢,S1,QA3,M,118.149,Kg,边长x边厚
CWL00213,等边角钢,L25,Q235C,GB/T 700-2006,GB/T 706-2008,250x35,热轧型钢,S1,QA3,M,128.271,Kg,边长x边厚
CWL00214,不等边角钢,L2.5/1.6,Q235C,GB/T 700-2006,GB/T 706-2008,25x16x3,热轧型钢,S1,QA3,M,0.912,Kg,长边x短边x边厚
CWL00215,不等边角钢,L2.5/1.6,Q235C,GB/T 700-2006,GB/T 706-2008,25x16x4,热轧型钢,S1,QA3,M,1.176,Kg,长边x短边x边厚
CWL00216,不等边角钢,L3.2/2,Q235C,GB/T 700-2006,GB/T 706-2008,32x20x3,热轧型钢,S1,QA3,M,1.171,Kg,长边x短边x边厚
CWL00217,不等边角钢,L3.2/2,Q235C,GB/T 700-2006,GB/T 706-2008,32x20x4,热轧型钢,S1,QA3,M,1.522,Kg,长边x短边x边厚
CWL00218,不等边角钢,L4/2.5,Q235C,GB/T 700-2006,GB/T 706-2008,40x25x3,热轧型钢,S1,QA3,M,1.484,Kg,长边x短边x边厚
CWL00219,不等边角钢,L4/2.5,Q235C,GB/T 700-2006,GB/T 706-2008,40x25x4,热轧型钢,S1,QA3,M,1.936,Kg,长边x短边x边厚
CWL00220,不等边角钢,L4.5/2.8,Q235C,GB/T 700-2006,GB/T 706-2008,45x28x3,热轧型钢,S1,QA3,M,1.687,Kg,长边x短边x边厚
CWL00221,不等边角钢,L4.5/2.8,Q235C,GB/T 700-2006,GB/T 706-2008,45x28x4,热轧型钢,S1,QA3,M,2.203,Kg,长边x短边x边厚
CWL00222,不等边角钢,L5/3.2,Q235C,GB/T 700-2006,GB/T 706-2008,50x32x3,热轧型钢,S1,QA3,M,1.908,Kg,长边x短边x边厚
CWL00223,不等边角钢,L5/3.2,Q235C,GB/T 700-2006,GB/T 706-2008,50x32x4,热轧型钢,S1,QA3,M,2.494,Kg,长边x短边x边厚
CWL00224,不等边角钢,L5.6/3.6,Q235C,GB/T 700-2006,GB/T 706-2008,56x36x3,热轧型钢,S1,QA3,M,2.153,Kg,长边x短边x边厚
CWL00225,不等边角钢,L5.6/3.6,Q235C,GB/T 700-2006,GB/T 706-2008,56x36x4,热轧型钢,S1,QA3,M,2.818,Kg,长边x短边x边厚
CWL00226,不等边角钢,L5.6/3.6,Q235C,GB/T 700-2006,GB/T 706-2008,56x36x5,热轧型钢,S1,QA3,M,3.466,Kg,长边x短边x边厚
CWL00227,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2008,63x40x4,热轧型钢,S1,QA3,M,3.185,Kg,长边x短边x边厚
CWL00228,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2008,63x40x5,热轧型钢,S1,QA3,M,3.92,Kg,长边x短边x边厚
CWL00229,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2008,63x40x6,热轧型钢,S1,QA3,M,4.638,Kg,长边x短边x边厚
CWL00230,不等边角钢,L6.3/4,Q235C,GB/T 700-2006,GB/T 706-2008,63x40x7,热轧型钢,S1,QA3,M,5.339,Kg,长边x短边x边厚
CWL00231,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2008,70x45x4,热轧型钢,S1,QA3,M,3.57,Kg,长边x短边x边厚
CWL00232,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2008,70x45x5,热轧型钢,S1,QA3,M,4.403,Kg,长边x短边x边厚
CWL00233,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2008,70x45x6,热轧型钢,S1,QA3,M,5.218,Kg,长边x短边x边厚
CWL00234,不等边角钢,L7/4.5,Q235C,GB/T 700-2006,GB/T 706-2008,70x45x7,热轧型钢,S1,QA3,M,6.011,Kg,长边x短边x边厚
CWL00235,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2008,75x50x5,热轧型钢,S1,QA3,M,4.808,Kg,长边x短边x边厚
CWL00236,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2008,75x50x6,热轧型钢,S1,QA3,M,5.699,Kg,长边x短边x边厚
CWL00237,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2008,75x50x8,热轧型钢,S1,QA3,M,7.431,Kg,长边x短边x边厚
CWL00238,不等边角钢,L7.5/5,Q235C,GB/T 700-2006,GB/T 706-2008,75x50x10,热轧型钢,S1,QA3,M,9.098,Kg,长边x短边x边厚
CWL00239,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2008,80x50x5,热轧型钢,S1,QA3,M,5.005,Kg,长边x短边x边厚
CWL00240,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2008,80x50x6,热轧型钢,S1,QA3,M,5.935,Kg,长边x短边x边厚
CWL00241,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2008,80x50x7,热轧型钢,S1,QA3,M,6.848,Kg,长边x短边x边厚
CWL00242,不等边角钢,L8/5,Q235C,GB/T 700-2006,GB/T 706-2008,80x50x8,热轧型钢,S1,QA3,M,7.745,Kg,长边x短边x边厚
CWL00243,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2008,90x56x5,热轧型钢,S1,QA3,M,5.661,Kg,长边x短边x边厚
CWL00244,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2008,90x56x6,热轧型钢,S1,QA3,M,6.717,Kg,长边x短边x边厚
CWL00245,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2008,90x56x7,热轧型钢,S1,QA3,M,7.756,Kg,长边x短边x边厚
CWL00246,不等边角钢,L9/5.6,Q235C,GB/T 700-2006,GB/T 706-2008,90x56x8,热轧型钢,S1,QA3,M,8.779,Kg,长边x短边x边厚
CWL00247,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2008,100x63x6,热轧型钢,S1,QA3,M,7.55,Kg,长边x短边x边厚
CWL00248,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2008,100x63x7,热轧型钢,S1,QA3,M,8.722,Kg,长边x短边x边厚
CWL00249,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2008,100x63x8,热轧型钢,S1,QA3,M,9.878,Kg,长边x短边x边厚
CWL00250,不等边角钢,L10/6.3,Q235C,GB/T 700-2006,GB/T 706-2008,100x63x10,热轧型钢,S1,QA3,M,12.142,Kg,长边x短边x边厚
CWL00251,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2008,100x80x6,热轧型钢,S1,QA3,M,8.35,Kg,长边x短边x边厚
CWL00252,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2008,100x80x7,热轧型钢,S1,QA3,M,9.656,Kg,长边x短边x边厚
CWL00253,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2008,100x80x8,热轧型钢,S1,QA3,M,10.946,Kg,长边x短边x边厚
CWL00254,不等边角钢,L10/8,Q235C,GB/T 700-2006,GB/T 706-2008,100x80x10,热轧型钢,S1,QA3,M,13.476,Kg,长边x短边x边厚
CWL00255,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2008,110x70x6,热轧型钢,S1,QA3,M,8.35,Kg,长边x短边x边厚
CWL00256,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2008,110x70x7,热轧型钢,S1,QA3,M,9.656,Kg,长边x短边x边厚
CWL00257,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2008,110x70x8,热轧型钢,S1,QA3,M,10.946,Kg,长边x短边x边厚
CWL00258,不等边角钢,L11/7,Q235C,GB/T 700-2006,GB/T 706-2008,110x70x10,热轧型钢,S1,QA3,M,13.476,Kg,长边x短边x边厚
CWL00259,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2008,125x80x7,热轧型钢,S1,QA3,M,11.066,Kg,长边x短边x边厚
CWL00260,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2008,125x80x8,热轧型钢,S1,QA3,M,12.551,Kg,长边x短边x边厚
CWL00261,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2008,125x80x10,热轧型钢,S1,QA3,M,15.474,Kg,长边x短边x边厚
CWL00262,不等边角钢,L12.5/8,Q235C,GB/T 700-2006,GB/T 706-2008,125x80x12,热轧型钢,S1,QA3,M,18.33,Kg,长边x短边x边厚
CWL00263,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2008,140x90x8,热轧型钢,S1,QA3,M,14.16,Kg,长边x短边x边厚
CWL00264,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2008,140x90x10,热轧型钢,S1,QA3,M,17.475,Kg,长边x短边x边厚
CWL00265,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2008,140x90x12,热轧型钢,S1,QA3,M,20.724,Kg,长边x短边x边厚
CWL00266,不等边角钢,L14/9,Q235C,GB/T 700-2006,GB/T 706-2008,140x90x14,热轧型钢,S1,QA3,M,23.908,Kg,长边x短边x边厚
CWL00267,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2008,150x90x8,热轧型钢,S1,QA3,M,14.788,Kg,长边x短边x边厚
CWL00268,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2008,150x90x10,热轧型钢,S1,QA3,M,18.26,Kg,长边x短边x边厚
CWL00269,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2008,150x90x12,热轧型钢,S1,QA3,M,21.666,Kg,长边x短边x边厚
CWL00270,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2008,150x90x14,热轧型钢,S1,QA3,M,25.007,Kg,长边x短边x边厚
CWL00271,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2008,150x90x15,热轧型钢,S1,QA3,M,26.652,Kg,长边x短边x边厚
CWL00272,不等边角钢,L15/9,Q235C,GB/T 700-2006,GB/T 706-2008,150x90x16,热轧型钢,S1,QA3,M,28.281,Kg,长边x短边x边厚
CWL00273,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2008,160x100x10,热轧型钢,S1,QA3,M,19.872,Kg,长边x短边x边厚
CWL00274,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2008,160x100x12,热轧型钢,S1,QA3,M,23.592,Kg,长边x短边x边厚
CWL00275,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2008,160x100x14,热轧型钢,S1,QA3,M,27.247,Kg,长边x短边x边厚
CWL00276,不等边角钢,L16/10,Q235C,GB/T 700-2006,GB/T 706-2008,160x100x16,热轧型钢,S1,QA3,M,30.835,Kg,长边x短边x边厚
CWL00277,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2008,180x110x10,热轧型钢,S1,QA3,M,22.273,Kg,长边x短边x边厚
CWL00278,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2008,180x110x12,热轧型钢,S1,QA3,M,26.44,Kg,长边x短边x边厚
CWL00279,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2008,180x110x14,热轧型钢,S1,QA3,M,30.589,Kg,长边x短边x边厚
CWL00280,不等边角钢,L18/11,Q235C,GB/T 700-2006,GB/T 706-2008,180x110x16,热轧型钢,S1,QA3,M,34.649,Kg,长边x短边x边厚
CWL00281,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2008,200x125x12,热轧型钢,S1,QA3,M,29.761,Kg,长边x短边x边厚
CWL00282,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2008,200x125x14,热轧型钢,S1,QA3,M,34.436,Kg,长边x短边x边厚
CWL00283,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2008,200x125x16,热轧型钢,S1,QA3,M,39.045,Kg,长边x短边x边厚
CWL00284,不等边角钢,L20/12.5,Q235C,GB/T 700-2006,GB/T 706-2008,200x125x18,热轧型钢,S1,QA3,M,43.588,Kg,长边x短边x边厚
CWL00285,L型钢,L250x90x9x13,Q235C,GB/T 700-2006,GB/T 706-2008,250x90x9x13,热轧型钢,S1,QA3,M,26.2,Kg,长边x短边x长边厚x短边厚
CWL00286,L型钢,L250x90x10.5x15,Q235C,GB/T 700-2006,GB/T 706-2008,250x90x10.5x15,热轧型钢,S1,QA3,M,30.3,Kg,长边x短边x长边厚x短边厚
CWL00287,L型钢,L250x90x11.5x16,Q235C,GB/T 700-2006,GB/T 706-2008,250x90x11.5x16,热轧型钢,S1,QA3,M,32.7,Kg,长边x短边x长边厚x短边厚
CWL00288,L型钢,L300x100x10.5x15,Q235C,GB/T 700-2006,GB/T 706-2008,300x100x10.5x15,热轧型钢,S1,QA3,M,35.6,Kg,长边x短边x长边厚x短边厚
CWL00289,L型钢,L300x100x11.5x16,Q235C,GB/T 700-2006,GB/T 706-2008,300x100x11.5x16,热轧型钢,S1,QA3,M,38.5,Kg,长边x短边x长边厚x短边厚
CWL00290,L型钢,L350x120x10.5x16,Q235C,GB/T 700-2006,GB/T 706-2008,350x120x10.5x16,热轧型钢,S1,QA3,M,43.1,Kg,长边x短边x长边厚x短边厚
CWL00291,L型钢,L350x120x11.5x18,Q235C,GB/T 700-2006,GB/T 706-2008,350x120x11.5x18,热轧型钢,S1,QA3,M,47.4,Kg,长边x短边x长边厚x短边厚
CWL00292,L型钢,L400x120x11.5x23,Q235C,GB/T 700-2006,GB/T 706-2008,400x120x11.5x23,热轧型钢,S1,QA3,M,56.2,Kg,长边x短边x长边厚x短边厚
CWL00293,L型钢,L450x120x11.5x25,Q235C,GB/T 700-2006,GB/T 706-2008,450x120x11.5x25,热轧型钢,S1,QA3,M,62.4,Kg,长边x短边x长边厚x短边厚
CWL00294,L型钢,L500x120x12.5x33,Q235C,GB/T 700-2006,GB/T 706-2008,500x120x12.5x33,热轧型钢,S1,QA3,M,77.4,Kg,长边x短边x长边厚x短边厚
CWL00295,L型钢,L500x120x13.5x35,Q235C,GB/T 700-2006,GB/T 706-2008,500x120x13.5x35,热轧型钢,S1,QA3,M,82.8,Kg,长边x短边x长边厚x短边厚
CWL00296,等边角钢,L2,Q235B,GB/T 700-2006,GB/T 706-2008,20x3,热轧型钢,S1,QA3,M,0.889,Kg,边长x边厚
CWL00297,等边角钢,L2,Q235B,GB/T 700-2006,GB/T 706-2008,20x4,热轧型钢,S1,QA3,M,1.145,Kg,边长x边厚
CWL00298,等边角钢,L2.5,Q235B,GB/T 700-2006,GB/T 706-2008,25x3,热轧型钢,S1,QA3,M,1.124,Kg,边长x边厚
CWL00299,等边角钢,L2.5,Q235B,GB/T 700-2006,GB/T 706-2008,25x4,热轧型钢,S1,QA3,M,1.459,Kg,边长x边厚
CWL00300,等边角钢,L3.0,Q235B,GB/T 700-2006,GB/T 706-2008,30x3,热轧型钢,S1,QA3,M,1.373,Kg,边长x边厚
CWL00301,等边角钢,L3.0,Q235B,GB/T 700-2006,GB/T 706-2008,30x4,热轧型钢,S1,QA3,M,1.786,Kg,边长x边厚
CWL00302,等边角钢,L3.6,Q235B,GB/T 700-2006,GB/T 706-2008,36x3,热轧型钢,S1,QA3,M,1.656,Kg,边长x边厚
CWL00303,等边角钢,L3.6,Q235B,GB/T 700-2006,GB/T 706-2008,36x4,热轧型钢,S1,QA3,M,2.163,Kg,边长x边厚
CWL00304,等边角钢,L3.6,Q235B,GB/T 700-2006,GB/T 706-2008,36x5,热轧型钢,S1,QA3,M,2.654,Kg,边长x边厚
CWL00305,等边角钢,L4,Q235B,GB/T 700-2006,GB/T 706-2008,40x3,热轧型钢,S1,QA3,M,1.852,Kg,边长x边厚
CWL00306,等边角钢,L4,Q235B,GB/T 700-2006,GB/T 706-2008,40x4,热轧型钢,S1,QA3,M,2.422,Kg,边长x边厚
CWL00307,等边角钢,L4,Q235B,GB/T 700-2006,GB/T 706-2008,40x5,热轧型钢,S1,QA3,M,2.976,Kg,边长x边厚
CWL00308,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2008,45x3,热轧型钢,S1,QA3,M,2.088,Kg,边长x边厚
CWL00309,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2008,45x4,热轧型钢,S1,QA3,M,2.736,Kg,边长x边厚
CWL00310,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2008,45x5,热轧型钢,S1,QA3,M,3.369,Kg,边长x边厚
CWL00311,等边角钢,L4.5,Q235B,GB/T 700-2006,GB/T 706-2008,45x6,热轧型钢,S1,QA3,M,3.985,Kg,边长x边厚
CWL00312,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2008,50x3,热轧型钢,S1,QA3,M,2.332,Kg,边长x边厚
CWL00313,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2008,50x4,热轧型钢,S1,QA3,M,3.059,Kg,边长x边厚
CWL00314,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2008,50x5,热轧型钢,S1,QA3,M,3.77,Kg,边长x边厚
CWL00315,等边角钢,L5,Q235B,GB/T 700-2006,GB/T 706-2008,50x6,热轧型钢,S1,QA3,M,4.465,Kg,边长x边厚
CWL00316,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2008,56x3,热轧型钢,S1,QA3,M,2.624,Kg,边长x边厚
CWL00317,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2008,56x4,热轧型钢,S1,QA3,M,3.446,Kg,边长x边厚
CWL00318,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2008,56x5,热轧型钢,S1,QA3,M,4.251,Kg,边长x边厚
CWL00319,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2008,56x6,热轧型钢,S1,QA3,M,5.04,Kg,边长x边厚
CWL00320,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2008,56x7,热轧型钢,S1,QA3,M,5.812,Kg,边长x边厚
CWL00321,等边角钢,L5.6,Q235B,GB/T 700-2006,GB/T 706-2008,56x8,热轧型钢,S1,QA3,M,6.568,Kg,边长x边厚
CWL00322,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2008,60x5,热轧型钢,S1,QA3,M,4.576,Kg,边长x边厚
CWL00323,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2008,60x6,热轧型钢,S1,QA3,M,5.427,Kg,边长x边厚
CWL00324,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2008,60x7,热轧型钢,S1,QA3,M,6.262,Kg,边长x边厚
CWL00325,等边角钢,L6,Q235B,GB/T 700-2006,GB/T 706-2008,60x8,热轧型钢,S1,QA3,M,7.081,Kg,边长x边厚
CWL00326,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2008,63x4,热轧型钢,S1,QA3,M,3.907,Kg,边长x边厚
CWL00327,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2008,63x5,热轧型钢,S1,QA3,M,4.822,Kg,边长x边厚
CWL00328,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2008,63x6,热轧型钢,S1,QA3,M,5.721,Kg,边长x边厚
CWL00329,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2008,63x7,热轧型钢,S1,QA3,M,6.603,Kg,边长x边厚
CWL00330,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2008,63x8,热轧型钢,S1,QA3,M,7.469,Kg,边长x边厚
CWL00331,等边角钢,L6.3,Q235B,GB/T 700-2006,GB/T 706-2008,63x10,热轧型钢,S1,QA3,M,9.151,Kg,边长x边厚
CWL00332,等边角钢,L7,Q235B,GB/T 700-2006,GB/T 706-2008,70x4,热轧型钢,S1,QA3,M,4.372,Kg,边长x边厚
